"X" "Y" "red3_sm" "red3_sv" "red7var_sm" "red7var_sv" "green3_sm" "green3_sv" "green7var_sm" "green7var_sv" "blue3_sm" "blue3_sv" "blue7var_sm" "blue7var_sv" "area_sm" "area_sv" "perimeter_sm" "perimeter_sv" "orientation_sm" "orientation_sv" "red_sm" "red_sv" "blue_sm" "blue_sv" "green_sm" "green_sv" "variance_red_sm" "variance_red_sv" "variance_blue_sm" "variance_blue_sv" "variance_green_sm" "variance_green_sv" "intensity_sm" "intensity_sv" "red3_gm" "red3_gv" "red7var_gm" "red7var_gv" "green3_gm" "green3_gv" "green7var_gm" "green7var_gv" "blue3_gm" "blue3_gv" "blue7var_gm" "blue7var_gv" "area_gm" "area_gv" "perimeter_gm" "perimeter_gv" "orientation_gm" "orientation_gv" "red_gm" "red_gv" "blue_gm" "blue_gv" "green_gm" "green_gv" "variance_red_gm" "variance_red_gv" "variance_blue_gm" "variance_blue_gv" "variance_green_gm" "variance_green_gv" "intensity_gm" "intensity_gv" "red3_rm" "red7var_rm" "green3_rm" "green7var_rm" "blue3_rm" "blue7var_rm" "area_rm" "perimeter_rm" "orientation_rm" "red_rm" "blue_rm" "green_rm" "variance_red_rm" "variance_blue_rm" "variance_green_rm" "intensity_rm" "t" "nt" "sample"
"1" -1.71214763767498 -1.71848395164086 -2.58983846357362 8.646523476545 -0.345294840885409 1.9128435926285 -2.40815443851242 9.19630892500568 -3.61820705070147 5.79512604751526 -1.79342679625505 13.118364924986 -3.24459502892557 7.52298871270152 -4.31851163997674 9.530031118352 -4.53474619546465 7.01024443400564 0.607675268057719 10.5000729806368 -4.61103664466215 7.9302297667337 -2.08064924050338 14.5923517459823 -1.46080561970105 17.183047117679 0.22166897372091 20.4411643718705 0.529872213436431 20.5470831145955 0.173763192728911 27.8767693490488 -2.21883854017732 -0.167510192677641 -1.32833388699055 -1.03130028743637 -1.19744209182517 1.4399796715157 -1.38695728661439 -1.20388521310832 -0.961124098116791 -0.699547803149753 -1.02940281273246 -1.10228834181756 -1.09397369844358 -0.590274896684137 -1.01232441417298 -1.05197973482931 -1.0861859589122 -1.33096911496147 -1.16301785282795 1.55642284747112 -1.22353765408151 -1.37323553746646 -1.03416988237374 -1.23276651828728 -1.62071891266542 -0.819688386531056 -0.429044602507078 8.34532770345443 -0.726344903454531 1.45418010458882 -1.29955548710321 0.0753917827730683 -0.887055246077056 7.27233650320898 -0.749225288211942 0.0554616983560339 -0.987240241292339 0.98024362690226 0.415872457121118 0.0957417877449377 1.69888273426006 1.34408294738874 0.199457233447475 0.300459934625784 0.365935410237109 0.273677044301994 -0.164925452159402 0.178408730164779 -0.508485507029261 -1.17831251622815 0 4 "sample_A"
"2" -1.67747469573823 -1.71848395164086 -2.36103337827212 6.28083543874051 -0.280381780463274 0.807885768276503 -2.1303944236225 7.39642825819987 -3.258557701579 4.77540295355979 -1.55461456411813 9.75750500155421 -2.852352529223 6.09915922598877 -3.81054223433247 7.95081352230533 -4.03274141829578 6.01877081268261 0.398463970428 4.92570966156675 -4.04586468970194 6.77025632944215 -1.73801236953001 11.7339038121816 -1.1681832291351 13.6125086328691 0.322083851371504 16.3972139706317 0.594418139444059 16.299173600792 0.255172613845205 20.7550519533751 -2.06675710194705 -0.130182583454851 -1.3185823193699 -1.11563537348851 -1.20710668373341 1.51581759506338 -1.37717479154712 -1.25622007673863 -0.976242031931468 -0.709968130587462 -1.01524251722025 -1.04421998336867 -1.07023299914702 -0.596859852806395 -0.996235082299706 -1.04574907082092 -1.06918491481772 -1.32157705537686 -1.13080854700563 1.49420013818246 -1.23430040115261 -1.24673575125134 -1.01482362483487 -1.24380956512336 -1.62964340164538 -0.814238402102522 -0.463382162604924 7.97741862229041 -0.712379836569109 1.35631323490565 -1.24092851104778 0.141278056509449 -0.909020300466461 6.951198153067 -0.4975571056411 0.26679696688308 -0.803737391970707 0.935455539594816 0.657104870169078 1.32574913051247 1.56764891566855 1.2459932695124 1.23499118282369 1.10095328168379 1.63283024945503 1.29138635634503 0.477280521216133 1.08275999311945 0.990085894202178 -0.724459568230516 0 8 "sample_A"
"3" -1.64280175380149 -1.71848395164086 -2.14476468968483 4.49718126884121 -0.212848369849869 0.202595765128949 -1.87953800154148 5.84239609325107 -2.91981642494711 3.88280274716893 -1.34162578201021 7.1303212423751 -2.49059097962082 4.84758328293806 -3.34244124238136 6.54510283300813 -3.56411124827172 5.09084538924023 0.192158067257412 1.71519852445142 -3.52307927057963 5.68209020879347 -1.43377454015894 9.3288860321738 -0.91226153271113 10.6512133444664 0.405717878542566 13.2206050797666 0.641740127329451 12.9488666903388 0.315885154603709 15.3241007913736 -1.91007856517137 0.0537743879441452 -1.30043767754925 -1.16630218397451 -1.21752347447451 1.57286903852118 -1.37003756307169 -1.31122408332056 -0.982590011231849 -0.716391687412563 -1.00385059080034 -0.996035674935112 -1.04297582817915 -0.615599442811708 -0.983933545832337 -1.04180254217235 -1.05497382227514 -1.31703629412823 -1.10012572639866 1.31985946560884 -1.25061317589625 -1.00247971220121 -0.994346740935202 -1.25525842013993 -1.63608486914367 -0.8395554810833 -0.497119752092869 7.62595411472848 -0.724031118378151 1.27623008582533 -1.16735650802706 0.204028346805546 -0.93563792508864 6.58341520383182 0.50691853357871 0.307546162845189 -0.908375407704185 -0.737069336961214 0.727487795881595 -0.223626141907313 -0.682661868303626 -0.648648325766905 0.0285522279472072 -0.265473612063039 -0.223377869520925 -0.03294282827845 0.0461926659901702 -0.0673625378971563 0.07567965756735 1.20441546075944 0 25 "sample_A"
"4" -1.60812881186475 -1.71848395164086 -1.9416198491745 3.2077656098979 -0.142455074025166 -0.0800867849003753 -1.66140675638917 4.58650868519679 -2.61030346031039 3.17356515528098 -1.1560214749813 5.16270919317575 -2.1701459458599 3.84560099687514 -2.9285613881762 5.4086412833544 -3.14928889947332 4.36213592724094 -0.00985387821502774 0.187069162268145 -3.06523035803648 4.80383515589905 -1.17361708334858 7.39810280763984 -0.69738947018959 8.29995680469699 0.472695595302911 10.7587692999626 0.67192053628473 10.3519189458135 0.356283025459901 11.2875496544822 -1.74883653286001 0.275682987658804 -1.27044303225736 -1.16386993654149 -1.22863395937455 1.60482064715048 -1.36588213353494 -1.35950548554489 -0.96350617331883 -0.700740822921077 -0.994285237389617 -0.958284506583415 -1.01218147483755 -0.641748899826045 -0.97464006058797 -1.03988205329833 -1.04362695585705 -1.31536660066028 -1.07227581975326 1.09059503739109 -1.26220726075431 -0.765044399073186 -0.970563186261074 -1.25552358622425 -1.64140548790902 -0.895891756239933 -0.535100526736921 7.2986933450884 -0.73787801623186 1.21420158521865 -1.08968604723301 0.256757819083289 -0.965845731451963 6.16402381659104 -0.449622362669554 0.81216460463029 -0.317309204086382 -0.581815472988748 0.066865965497108 0.131379174776215 -0.512126454971483 -0.532115108874785 0.676488546221513 -0.250121899961315 -0.198350203501608 -0.0994778633915801 -0.00331873723233004 -0.0198109675218839 0.0454030717354296 0.410172801763578 0 18 "sample_A"
"5" -1.573455869928 -1.71848395164086 -1.75201859703608 2.31805375171033 -0.0691991560383449 -0.174697821052048 -1.48029626174718 3.63958649705346 -2.33667771376306 2.67120017860237 -0.998618475780816 3.75472859451795 -1.89968501392383 3.12240697775072 -2.5806023303592 4.58533699424497 -2.80535769688996 3.91709157565572 -0.205865870267492 -0.22971111571197 -2.69098263103774 4.21784888534905 -0.961716327665513 5.92222145555025 -0.526521837127224 6.51585895246508 0.52335466470699 8.87798289507207 0.685382042178233 8.37513108760591 0.377295377998578 8.36614455922071 -1.58343868412815 0.468431184116456 -1.23823776873671 -1.09957301919993 -1.24060593015668 1.60450249118252 -1.36379784920887 -1.39139537481091 -0.913388718491377 -0.643016837303324 -0.98681612318583 -0.930306028316915 -0.980501038115454 -0.663764797266296 -0.968973658090134 -1.04021192076018 -1.03587992578003 -1.31197849820928 -1.02422884847164 0.855726073663089 -1.26023841914743 -0.910056681053495 -0.947576087850687 -1.22766846955496 -1.64415908519186 -0.971422131639732 -0.578467370986051 7.001751731547 -0.754021540678189 1.16866980623672 -1.01992383157065 0.289990017399696 -0.999497102658296 5.68438692143043 -0.433388786822386 0.378646442000346 0.35680479579059 -0.166046481906279 -0.468630997418654 0.0546815938207285 0.317211073558642 0.0921630846076119 -0.186294220568573 0.704750378644267 0.423614798239424 0.975811079488059 0.346068013342129 0.348968719068632 0.758609673051956 -0.0436801462340596 0 15 "sample_A"
"6" -1.53878292799126 -1.71848395164086 -1.57623604004858 1.73792245085074 0.00662121179288661 -0.176667215125878 -1.3382192728189 2.9777272010628 -2.10277413902272 2.3693413283224 -0.869347702899807 2.79667644333195 -1.68415298689907 2.6641218525851 -2.30563500802852 4.0691166291005 -2.54223636715418 3.77877533809269 -0.393810548745618 0.00800578246238421 -2.41105359082446 3.94187766757301 -0.800144527783272 4.85161361257789 -0.400731682020264 5.2254568688656 0.558304621739963 7.46322749669829 0.682966669108541 6.89921177079884 0.380501785146351 6.30961152814509 -1.41475250378141 0.597584054993081 -1.2075508982774 -0.980324689133256 -1.25389677607065 1.56454599782661 -1.36488613721355 -1.39970629077271 -0.825753347764603 -0.53503809030271 -0.98208481362721 -0.910780912369681 -0.944154051469464 -0.668747011258549 -0.968067186955166 -1.04383125703175 -1.03365152684991 -1.30201596790232 -0.971957345965841 0.641485749378592 -1.23844306281597 -1.2574680791311 -0.928043631277308 -1.15722134424787 -1.6436833883736 -1.04521778595827 -0.62773829900841 6.73818867144644 -0.772624703017273 1.13664344410446 -0.99049670951819 0.292671087900752 -1.0362571411865 5.13686799452072 -0.650749607756653 -0.190904531845947 0.770615875692977 -0.55998058591097 -0.923303969232429 -0.787530675268827 0.532528098324766 0.472496592425051 0.649605149440155 0.676955910856657 0.286799194771777 0.735921259709362 0.666907924874558 0.241426297950525 0.513433180425222 0.0697830907653498 0 15 "sample_A"
"7" -1.50410998605451 -1.71848395164086 -1.41443182272308 1.39045144512999 0.0843674932576028 -0.147498082593967 -1.23443163359311 2.55583726780138 -1.90889235820077 2.24051788632377 -0.767185141694358 2.18451191513114 -1.52378645052485 2.42867110594166 -2.10485359350333 3.81656662810466 -2.36020038336662 3.91181822237156 -0.571258770669605 0.555829214172109 -2.22556168980455 3.93626619254011 -0.688495698313456 4.12014014162402 -0.318907743076954 4.34116177489956 0.578467124188818 6.41760266067357 0.665981892399651 5.82068534609289 0.368185276346571 4.90514626221324 -1.24415066364454 0.652728616029291 -1.1781034445497 -0.828701066695757 -1.26923902495231 1.47856038573836 -1.36858460927983 -1.37537401773509 -0.716948652022926 -0.392521279404064 -0.980269171569735 -0.898205116129942 -0.901943233340317 -0.649862340150026 -0.968268628797765 -1.05223313436161 -1.04013585497221 -1.28445406366472 -0.908120394327752 0.463392676916886 -1.19800016699279 -1.29431728132758 -0.907488689244974 -1.04287287931192 -1.6358199628452 -1.09892998834001 -0.683216814236052 6.50656796488781 -0.793901708352327 1.11464173453046 -0.965327493122735 0.254398244657919 -1.06920748345264 4.52006554790207 0.0287075947739756 -0.281818977280673 -0.997818099774538 -0.380723379844407 0.433626715587978 -0.15720788721439 1.78733731310902 1.75737812259848 -1.17888834880023 1.26691956751529 1.02284922629524 1.14562661324973 1.02290873803711 0.790912290730517 0.871547574735257 -0.951386042229335 0 7 "sample_A"
"8" -1.46943704411777 -1.71848395164086 -1.2666778878461 1.21656664208294 0.163062929891864 -0.121248698467882 -1.16546810250698 2.32185429539048 -1.75193950956058 2.24522299454739 -0.690191705063876 1.83096446347411 -1.41422826455157 2.36105898337366 -1.97373016423919 3.76199274897709 -2.25028527905319 4.22773074474367 -0.735484814150147 1.17416865224388 -2.12437130137009 4.11578731985176 -0.62389896979856 3.65854503092732 -0.277765962315908 3.77634718409958 0.585083027713377 5.66105357727733 0.636191671742629 5.0525901488942 0.343304581861635 3.98129924930095 -1.07349078860176 0.639547403599875 -1.14858994656078 -0.677429896023734 -1.28754084584702 1.34270509224973 -1.37090988164037 -1.28751730039528 -0.604824922660698 -0.251407286622334 -0.981525572411701 -0.890765491084658 -0.855292510234214 -0.60962975137231 -0.968796658976189 -1.06575094682747 -1.05903970152959 -1.26516750889545 -0.834293959103819 0.333895183742458 -1.15646111036023 -1.03524524769738 -0.889339560043544 -0.902040701535616 -1.62700300955681 -1.12665868834471 -0.744842569503499 6.30010751390963 -0.818072631970833 1.09953556011235 -0.942109658563936 0.168460750992391 -1.09316861964006 3.84290598673231 0.520685254084665 -0.267907432804545 -0.857699800459608 -1.06177415921355 0.526768782270835 -0.0249425928091807 0.684095769794666 0.482615560026956 -1.6928560796566 0.540715019018137 0.31853983487585 0.170282419735194 0.231478598178803 0.0333427441797322 -0.21830709432801 0.410172801763578 0 20 "sample_A"
"9" -1.43476410218102 -1.71848395164086 -1.13297999739918 1.17494241825071 0.241440065052792 -0.111680363630199 -1.12568679038776 2.22650714533541 -1.62641142991267 2.33852275881448 -0.635661272835975 1.67006743817117 -1.34772905327011 2.40345602071595 -1.90355146030922 3.82996478298009 -2.19753728743809 4.59669184554348 -0.883599471031709 1.71501031825412 -2.09040294681888 4.36489009276242 -0.601420344638631 3.40362621461593 -0.272177624815003 3.4550622791835 0.57968381925676 5.12851725137 0.595749346488173 4.52382801347901 0.309382647057504 3.40679022749594 -0.905025222501118 0.572993232434297 -1.13016913898618 -0.560379610559844 -1.31651418921777 1.15716228472396 -1.36419047131316 -1.06336943595617 -0.504128207813355 -0.152214369894849 -0.985949563441473 -0.885731605330776 -0.810513245033992 -0.557577273712626 -0.967930123657748 -1.080931777955 -1.09427930828884 -1.25586185372927 -0.749802155540701 0.268659905498031 -1.11686110041953 -0.67239884195255 -0.870326980805519 -0.766591712321823 -1.62145867103819 -1.13502577441904 -0.812084651140541 6.10872321695667 -0.845302554679233 1.08816370991731 -0.92098341136698 0.0347451249785383 -1.1293040395154 3.12626267339443 0.906892878677968 0.325094840428239 -0.882657414385725 -1.035845258919 1.56102596268093 1.7292062891405 -1.4825081068839 -1.51309176991803 0.66544221639468 -0.772405522741977 -0.673304456829981 -0.365638129199155 -0.743477985501916 -0.627080874630661 -0.288046989205885 0.637099275762397 0 20 "sample_A"
"10" -1.40009116024428 -1.71848395164086 -1.01329071332891 1.23811343329661 0.318024248312386 -0.11933075003881 -1.10809215937071 2.22760661262526 -1.52577478534421 2.47583212309733 -0.600339233458714 1.65540690628624 -1.31487723391409 2.50182474937142 -1.88361830431282 3.94668037333698 -2.18548387951576 4.87882470111281 -1.01273339500054 2.10458399445414 -2.10424916723132 4.56429775155854 -0.614692029114589 3.30200010536315 -0.29569027656403 3.31527373215298 0.564037274368598 4.76760662717066 0.54708840649551 4.17730112997519 0.270335875700787 3.0849826947356 -0.741257375648266 0.471789671926381 -1.11853819620394 -0.503322715849901 -1.35102588976835 0.927012811116022 -1.34080260393089 -0.639694900145523 -0.423475084784787 -0.124425124455293 -0.99353829210455 -0.879102606575366 -0.769850148751371 -0.505542904439727 -0.96371372580516 -1.08952896874334 -1.14788600065675 -1.26571789449256 -0.654378627520566 0.292787436303256 -1.08090794047603 -0.352097775825342 -0.845382893569198 -0.671636177226083 -1.62039071888286 -1.13660040312004 -0.842704611517247 5.92747082999868 -0.875654545984153 1.07499547987159 -0.895961997910526 -0.138455529808186 -1.18364322842329 2.40181046641714 0.318427945367139 0.290998321625888 -0.393566146601947 -0.712206337133322 0.639503277801524 0.0384856227761358 -1.39321023879031 -1.42269216553713 -0.172148255493429 -0.0347091024585006 -0.163107071708462 0.172753497208561 -0.111328377394652 -0.143854108055377 0.122136509076935 1.54480517175767 0 29 "sample_A"
